timestamp,Battery,Humidity,Motion,Temperature
2025-10-09T19:01:21+03:00,3.08,65.8,7064.0,25.75
2025-10-09T19:11:21+03:00,3.078,65.4,7064.0,25.78
2025-10-09T19:21:21+03:00,3.079,65.3,7064.0,25.78
2025-10-09T19:31:21+03:00,3.076,65.2,7064.0,25.82
2025-10-09T19:41:20+03:00,3.08,64.6,7064.0,25.81
2025-10-09T19:51:20+03:00,3.079,64.1,7064.0,25.81
2025-10-09T20:01:20+03:00,3.08,64.0,7064.0,25.82
2025-10-09T20:11:20+03:00,3.08,64.2,7064.0,25.82
2025-10-09T20:21:20+03:00,3.079,63.8,7064.0,25.82
2025-10-09T20:31:20+03:00,3.079,63.9,7064.0,25.81
2025-10-09T20:41:19+03:00,3.079,64.3,7064.0,25.81
2025-10-09T20:51:19+03:00,3.079,64.0,7064.0,25.76
2025-10-09T21:01:19+03:00,3.079,63.5,7064.0,25.76
2025-10-09T21:11:19+03:00,3.079,63.7,7064.0,25.75
2025-10-09T21:21:19+03:00,3.078,64.0,7064.0,25.71
2025-10-09T21:31:19+03:00,3.08,64.1,7064.0,25.67
2025-10-09T21:41:18+03:00,3.079,64.4,7064.0,25.64
2025-10-09T21:51:18+03:00,3.08,64.7,7064.0,25.54
2025-10-09T22:01:18+03:00,3.08,65.0,7064.0,25.56
2025-10-09T22:11:18+03:00,3.079,65.6,7064.0,25.56
2025-10-09T22:21:18+03:00,3.078,65.9,7064.0,25.6
2025-10-09T22:31:18+03:00,3.078,66.4,7064.0,25.56
2025-10-09T22:41:17+03:00,3.08,66.4,7064.0,25.57
2025-10-09T22:51:17+03:00,3.079,66.6,7064.0,25.6
2025-10-09T23:01:17+03:00,3.079,66.7,7064.0,25.6
2025-10-09T23:11:17+03:00,3.08,66.8,7064.0,25.61
2025-10-09T23:21:17+03:00,3.079,67.1,7064.0,25.64
2025-10-09T23:31:16+03:00,3.079,67.3,7064.0,25.69
2025-10-09T23:41:16+03:00,3.079,67.3,7064.0,25.65
2025-10-09T23:51:16+03:00,3.079,67.1,7064.0,25.64
2025-10-10T00:01:16+03:00,3.08,67.1,7064.0,25.65
2025-10-10T00:11:16+03:00,3.08,67.7,7064.0,25.68
2025-10-10T00:21:16+03:00,3.079,68.0,7064.0,25.68
2025-10-10T00:31:15+03:00,3.08,67.7,7064.0,25.68
2025-10-10T00:41:15+03:00,3.079,68.2,7064.0,25.67
2025-10-10T00:51:15+03:00,3.078,69.0,7064.0,25.68
2025-10-10T01:01:15+03:00,3.08,68.7,7064.0,25.68
2025-10-10T01:11:15+03:00,3.08,68.0,7064.0,25.67
2025-10-10T01:21:15+03:00,3.078,68.7,7064.0,25.67
2025-10-10T01:31:14+03:00,3.08,69.1,7064.0,25.69
2025-10-10T01:41:14+03:00,3.08,69.2,7064.0,25.65
2025-10-10T01:51:14+03:00,3.079,68.8,7064.0,25.65
2025-10-10T02:01:14+03:00,3.081,68.8,7064.0,25.63
2025-10-10T02:11:14+03:00,3.08,69.3,7064.0,25.63
2025-10-10T02:21:13+03:00,3.079,69.5,7064.0,25.63
2025-10-10T02:31:13+03:00,3.079,69.1,7064.0,25.6
2025-10-10T02:41:13+03:00,3.079,69.4,7064.0,25.6
2025-10-10T02:51:13+03:00,3.08,69.3,7064.0,25.6
2025-10-10T03:01:13+03:00,3.08,69.3,7064.0,25.57
2025-10-10T03:11:13+03:00,3.08,69.2,7064.0,25.52
2025-10-10T03:21:12+03:00,3.08,69.4,7064.0,25.51
2025-10-10T03:31:12+03:00,3.08,69.4,7064.0,25.5
2025-10-10T03:41:12+03:00,3.08,69.7,7064.0,25.47
2025-10-10T03:51:12+03:00,3.081,69.8,7064.0,25.41
2025-10-10T04:01:12+03:00,3.08,70.1,7064.0,25.38
2025-10-10T04:11:12+03:00,3.079,69.5,7064.0,25.36
2025-10-10T04:21:11+03:00,3.08,70.0,7064.0,25.33
2025-10-10T04:31:11+03:00,3.08,70.0,7064.0,25.31
2025-10-10T04:41:11+03:00,3.079,69.8,7064.0,25.3
2025-10-10T04:51:11+03:00,3.08,69.9,7064.0,25.24
2025-10-10T05:01:11+03:00,3.081,69.7,7064.0,25.23
2025-10-10T05:11:11+03:00,3.08,69.1,7064.0,25.17
2025-10-10T05:21:10+03:00,3.079,68.9,7064.0,25.06
2025-10-10T05:31:10+03:00,3.081,69.4,7064.0,24.96
2025-10-10T05:41:10+03:00,3.08,69.7,7064.0,24.96
2025-10-10T05:51:10+03:00,3.08,70.0,7064.0,24.92
2025-10-10T06:01:10+03:00,3.08,70.2,7064.0,24.9
2025-10-10T06:11:10+03:00,3.08,70.3,7064.0,24.89
2025-10-10T06:21:09+03:00,3.082,70.5,7064.0,24.9
2025-10-10T06:31:09+03:00,3.081,70.7,7064.0,24.89
2025-10-10T06:41:09+03:00,3.079,70.8,7064.0,24.89
2025-10-10T06:51:09+03:00,3.08,70.8,7064.0,24.89
2025-10-10T07:01:09+03:00,3.08,71.1,7064.0,24.9
2025-10-10T07:11:08+03:00,3.079,71.5,7064.0,24.92
2025-10-10T07:21:08+03:00,3.081,71.4,7064.0,24.9
2025-10-10T07:31:08+03:00,3.078,71.7,7064.0,24.9
2025-10-10T07:41:08+03:00,3.079,71.6,7064.0,24.87
2025-10-10T07:51:08+03:00,3.079,71.3,7064.0,24.87
2025-10-10T08:01:08+03:00,3.079,71.1,7064.0,24.86
2025-10-10T08:11:07+03:00,3.079,71.2,7064.0,24.86
2025-10-10T08:21:07+03:00,3.081,71.1,7064.0,24.83
2025-10-10T08:31:07+03:00,3.079,71.0,7064.0,24.85
2025-10-10T08:41:07+03:00,3.081,71.1,7064.0,24.81
2025-10-10T08:51:07+03:00,3.081,71.4,7064.0,24.81
2025-10-10T09:01:07+03:00,3.08,71.0,7064.0,24.79
2025-10-10T09:11:06+03:00,3.081,71.3,7064.0,24.75
2025-10-11T15:02:22+03:00,,,,
2025-10-11T15:04:51+03:00,,,,
